matching_id,role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
a08c213abdf6ced037044a1317e2347c,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3527,2146,EZH2,2
1a6715fae701e471dedfc623dc20ce59,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3488,2113,ETS1,2
7939c5565298e4750a62ca561ff5c84e,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:348,196,AHR,2
ca511914164b9669fe1df24884c06ded,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3432,2066,ERBB4,2
a46552b092fb0234d0d19523e97bfedc,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3430,2064,ERBB2,2
0c791d8c285c2ccc2445781d11a084e6,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3395,2050,EPHB4,2
c4bdb389f1f0a390afb6edb501cfcae9,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:33495,414899,BLID,2
3ad4225c76f4dc21e0e648b70d1e4882,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3277,3646,EIF3E,2
7dd5e4d3c47bc2af056e0fd4f52d7277,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3236,1956,EGFR,2
413724a3698461fc8f53620eb1be7bd6,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3093,8445,DYRK2,2
37a9d5f1ba827febb40af12d700271a0,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30412,80854,SETD7,2
b811b0deb54b34d51847a765294ff53a,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:3037,1825,DSC3,2
710c59533d3ad426cbb8e56a54d03328,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30358,54502,RBM47,2
332062d67fbd426031844ace720c6ca8,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30242,7991,TUSC3,2
6287fc0897f0bd76069955ecd4a42336,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30064,55193,PBRM1,2
b058cb2e59d52a137db01a3a86f6c10d,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:29484,80312,TET1,2
552dd9c9afd27d4cebc32fcc74c5f3c0,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2926,1755,DMBT1,2
9a8ddca4e077df0db31e352592f159b3,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:29147,22834,ZNF652,2
797a88815e3cba71c97e9aafccc2d3be,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:28966,9686,VGLL4,2
573d73bc1804b06ee3403160acff5930,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:28301,220164,DOK6,2
49488d3a74699213fe55a3f92322fd05,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:28279,126282,TNFAIP8L1,2
473740e3428fbb6d569699b831b5a1c2,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2810,1687,GSDME,2
16ece117696d2ca3b005fa755f9e78c4,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:26677,91133,L3MBTL4,2
dfd90f6bb4b37f59f98f9a152f36f9a7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2662,1601,DAB2,2
d3a1eaeb8eeb2dceb51581af35880dc9,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2561,7852,CXCR4,2
03da7515675eabd4791b0bff6a00b12a,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:25574,55223,TRIM62,2
3e28f24faa9ffceefa9c001073c3743c,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2550,10659,CELF2,2
ded153bb6ef4f6981ac318a68474a638,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:24554,25891,PAMR1,2
b36581fc5af1173319b7e11c5396e815,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:23696,25976,TIPARP,2
16d9f063e18393540c849b05e70a8111,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:23480,221937,FOXK1,2
fbe7d70164e3df002ebdb55ca429d2a7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:23330,92822,ZNF276,2
c3872e8bf97b877da3cdd216f72225a7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2320,27132,CPNE7,2
edef362d25598e8c41726bab6d825b07,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:21231,168002,DACT2,2
7cc2277e92a1edb5b081431c6423ed83,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2049,1366,CLDN7,2
d6767dc6625566d03cf17fe7fb0b2bdc,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:20455,55743,CHFR,2
6c5a949e2513b49911abe66e9bda0f72,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:20368,23091,ZC3H13,2
87a7a242d6f592266fee0199d613f146,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:20344,55148,UBR7,2
6ca7437f20dec2d85953d301e5d44ed4,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:19859,123036,TC2N,2
02a6aec86d67bfda0736618b069e179f,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:19719,59352,LGR6,2
b563a460248c64611c1b241576e3c715,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:19383,8651,SOCS1,2
87999261bbabc5a3f0675b7339c8ff72,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:1928,1112,FOXN3,2
ec9208312812b41b268084dc0ae5a7ed,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:189,4185,ADAM11,2
aa32509c46e704985385bbcbdae46560,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18704,8260,NAA10,2
639278ed9318d23c68ae38efdfe0dd79,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18384,92304,SCGB3A1,2
4f367a16d10ae9df609d0728dc620ed8,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18368,23569,PADI4,2
730b9ccc142c5f5a3268f52c3b89d986,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18238,57111,RAB25,2
0ecd97f75410f1ce78c8d13baed99a2d,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18196,83595,SOX7,2
dfdf2c8ecb422936b4d23c132c114e33,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:17360,26018,LRIG1,2
316fa917b4a0aa7edb7ff7c2a06b34f4,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:1729,984,CDK11B,2
de6983baf6a06e71c8ff10206f7e98cd,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:17257,25803,SPDEF,2
5e27ad409c10ff6c2aba648baf6a3ff6,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:17098,23405,DICER1,2
a520dcec93afe8fa9a029fb612c153ff,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:16731,114907,FBXO32,2
a5c9e90b5443ee0766db0fa408dd8b22,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:16390,10392,NOD1,2
c65938e4d4667514ca9bebaaed7779c3,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:15533,81848,SPRY4,2
d7628f4e5a29002266ab038281e9e62d,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:1539,865,CBFB,2
2d69e816d2a01d296f4a848fb7d76703,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:14932,23409,SIRT4,2
7be1dffafc7e3f06edc64107b12295c7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:14620,26136,TES,2
22281608ae1b7eb38a0638b72c4993f6,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:13875,93986,FOXP2,2
f9374259a411476696daddc60c04c111,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:13633,9370,ADIPOQ,2
2b507b8103cd772fe2a5704f8a802c43,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:13427,27303,RBMS3,2
5392f5672b6a37f7acf28a22bbe720d8,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:12557,115426,UHRF2,2
eeadf30aebb92b5276adf4df0480d4d4,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:12003,7161,TP73,2
0b1f97aab8bc8ea9e623d4583a5f31b9,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11972,27324,TOX3,2
f56d86b94de48fbcd19c58e7d62abc31,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11822,7078,TIMP3,2
18931f172478e100758a76ed4e9fb08f,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11821,7077,TIMP2,2
116d8d1d6879e977fef5b22b92426f41,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11634,6925,TCF4,2
a0657f4ed880a5e43d063bf0a2df73c7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11632,6943,TCF21,2
00465b9555360144730176a6d2d98200,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11529,4072,EPCAM,2
ee6af1d320021e5d8f12534bb49c5118,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11408,6789,STK4,2
665096cf9d333ad3b0be2a2764618a09,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11346,11009,IL24,2
6c00c0b6a1ea32d4f93165a8d9d1d3db,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11255,6696,SPP1,2
cf352d0c4fd5017f9bff2a63f3f739a7,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11128,6615,SNAI1,2
13697e52a3856ec042bca5be5cc51063,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11110,8289,ARID1A,2
afbb481d68b65ae0a6769a8a9a3b0ff0,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11100,6597,SMARCA4,2
36c65759fd4a0d898447ba14d5223afc,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11094,6591,SNAI2,2
0150c4890f992ace634006b4ec699cd3,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:10901,6502,SKP2,2
a88f48a5957369ce38af1f2377754ceb,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:1090,667,DST,2
8b16424b0132a56ef4d71ecd45b47d3a,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:10526,6297,SALL2,2
d1eae85dbfabb358cacfb7f828cc08d4,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:10520,6294,SAFB,2
e667e7f5a12721b8420fa6b3a7ac83f8,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:10263,6101,RP1,2
81635c14dbb1a565ced307043d259785,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:10249,6091,ROBO1,2
580f1808f5deb2743e94bfbd95f9e994,Tumor_Suppressor,DOID:1612,breast cancer,HGNC:1002,255877,BCL6B,2
e963fdc26e612816d54f66f4f997901c,Oncogene,DOID:1612,breast cancer,HGNC:9954,5966,REL,2
b9f84a68f21e39c6daee1eae63bb084a,Oncogene,DOID:1612,breast cancer,HGNC:9900,5935,RBM3,2
de8f6e07beabce22a39a314b4ecb1410,Oncogene,DOID:1612,breast cancer,HGNC:9874,9462,RASAL2,2
eeb8ed406c176b8980df97be4de5bdf1,Oncogene,DOID:1612,breast cancer,HGNC:9827,5883,RAD9A,2
9c996d74d3858362fd48c32caf6e545b,Oncogene,DOID:1612,breast cancer,HGNC:9820,5889,RAD51C,2
a929fd166d4facfb48fba95f7d05526f,Oncogene,DOID:1612,breast cancer,HGNC:9792,9367,RAB9A,2
d5c6df669b14f064844e80f163585935,Oncogene,DOID:1612,breast cancer,HGNC:9767,5874,RAB27B,2
683f0504601b31afd1527156f9ce9d67,Oncogene,DOID:1612,breast cancer,HGNC:9763,5862,RAB2A,2
1c174d3f244b670bffcbd6ec6efd36a0,Oncogene,DOID:1612,breast cancer,HGNC:9611,5747,PTK2,2
475f109c039d4cfeed816cc58b4f062f,Oncogene,DOID:1612,breast cancer,HGNC:9606,5741,PTH,2
d832946ec73237fbe5b651de15e443e4,Oncogene,DOID:1612,breast cancer,HGNC:959,581,BAX,2
86e1c86c9a5969619f0cfa7dc72588eb,Oncogene,DOID:1612,breast cancer,HGNC:9408,23683,PRKD3,2
4800794b69248bfafa9d5503d8da8503,Oncogene,DOID:1612,breast cancer,HGNC:9341,9055,PRC1,2
616552660bd8cfb10a7a4f0f932a8378,Oncogene,DOID:1612,breast cancer,HGNC:9236,5468,PPARG,2
fe5fd6d90ff018b2160a9ece58284ec7,Oncogene,DOID:1612,breast cancer,HGNC:9234,5469,MED1,2
99e5a1b95b5afe70a8c89bee2acd2d50,Oncogene,DOID:1612,breast cancer,HGNC:89,34,ACADM,2
bbb91e06fda7c1d7089a8a94af508484,Oncogene,DOID:1612,breast cancer,HGNC:8821,5174,PDZK1,2
4f9f6b89104c455ab8706246a25f35af,Oncogene,DOID:1612,breast cancer,HGNC:8638,8850,KAT2B,2
4db6fe426643a680374f1738bc8f0df1,Oncogene,DOID:1612,breast cancer,HGNC:8583,5054,SERPINE1,2
8a3529fa9f5f797ecebedd2ed0b53915,Oncogene,DOID:1612,breast cancer,HGNC:8127,8473,OGT,2
985670a00bc3f571239c15a987fec810,Oncogene,DOID:1612,breast cancer,HGNC:8031,4914,NTRK1,2
c63b30a3bc17a54e96daa906795a3e6c,Oncogene,DOID:1612,breast cancer,HGNC:7943,4881,NPR 1.00,2
2d7405b8dc757d1c37fa666b6d3f1b61,Oncogene,DOID:1612,breast cancer,HGNC:7765,4763,NF1,2
dbbed9d539823c687ca33b03b65a4711,Oncogene,DOID:1612,breast cancer,HGNC:7745,4751,NEK2,2
acb925e135663edc31dfc677518ad13e,Oncogene,DOID:1612,breast cancer,HGNC:77,27,ABL2,2
9d5c110dcef6174e54183c20bb9488fd,Oncogene,DOID:1612,breast cancer,HGNC:7679,10397,NDRG1,2
641a1a59dab6289aef0f4dcd89c262c3,Oncogene,DOID:1612,breast cancer,HGNC:7667,4691,NCL,2
e3eaaf3e4645dcc614300d525d2a3650,Oncogene,DOID:1612,breast cancer,HGNC:7559,4613,MYCN,2
c9e8e0f39dbe1652b04cafada0be5b9c,Oncogene,DOID:1612,breast cancer,HGNC:7421,4513,COX2,2
a769d3aa37734f6980da3352051cc4d1,Oncogene,DOID:1612,breast cancer,HGNC:7406,4502,MT2A,2
01417e8a714835b8fc27f61d8c104846,Oncogene,DOID:1612,breast cancer,HGNC:7381,4486,MST1R,2
b3882e831d6af30899742cfae2995189,Oncogene,DOID:1612,breast cancer,HGNC:7323,10801,SEPTIN9,2
208e83b5405e3971a8d0af8bc4df950f,Oncogene,DOID:1612,breast cancer,HGNC:7166,4313,MMP2,2
e889cccf1e6cac18e489e4f98c4aaa3a,Oncogene,DOID:1612,breast cancer,HGNC:6974,4194,MDM4,2
1c225dc7e4d95c3f058ad4365ee960dc,Oncogene,DOID:1612,breast cancer,HGNC:6876,1432,MAPK14,2
52f348ad8dd798a28b257c9ec5b75854,Oncogene,DOID:1612,breast cancer,HGNC:6855,4215,MAP3K3,2
91977f8ad7a6439e0bd6057daf1739e0,Oncogene,DOID:1612,breast cancer,HGNC:6850,4296,MAP3K11,2
309eb9356ae2c265b462a7cbe99f9501,Oncogene,DOID:1612,breast cancer,HGNC:6781,4097,MAFG,2
0d994d53c998a6e61bf0d590b7f3e0d3,Oncogene,DOID:1612,breast cancer,HGNC:6771,4090,SMAD5,2
e0b58b69098372d82be92e421757df59,Oncogene,DOID:1612,breast cancer,HGNC:6381,8564,KMO,2
b4e702742994c222e5e23c4840a4900b,Oncogene,DOID:1612,breast cancer,HGNC:6351,11279,KLF8,2
c6180aa38575250a3511d3bb4038401b,Oncogene,DOID:1612,breast cancer,HGNC:6283,51305,KCNK9,2
f03719ec885a9543ced0391259993143,Oncogene,DOID:1612,breast cancer,HGNC:6192,3717,JAK2,2
735893b2c1dcfe2d24449cedc373049e,Oncogene,DOID:1612,breast cancer,HGNC:6081,3630,INS,2
9b586a5169380a3be001588c9254c264,Oncogene,DOID:1612,breast cancer,HGNC:6040,3611,ILK,2
d0c2c8e520a59bee2f1cd922167aa6b1,Oncogene,DOID:1612,breast cancer,HGNC:5471,3485,IGFBP2,2
0ed02fae73fd49236b6708a91c7d3864,Oncogene,DOID:1612,breast cancer,HGNC:533,301,ANXA1,2
af09f686ae3bf6e659a368b2d648464c,Oncogene,DOID:1612,breast cancer,HGNC:5012,3161,HMMR,2
e37aaf4c3b32f6e63c7c87eddc87a71c,Oncogene,DOID:1612,breast cancer,HGNC:4983,3146,HMGB1,2
e7caf6e82a39b3e4be8890a9aac92fb8,Oncogene,DOID:1612,breast cancer,HGNC:4933,3107,HLA-C,2
d81210354d75d39b5f08e4582c1a98d8,Oncogene,DOID:1612,breast cancer,HGNC:4593,2911,GRM1,2
f4d5e931fc4963fddc7c63cbf7379789,Oncogene,DOID:1612,breast cancer,HGNC:4317,2735,GLI1,2
0b66b0cd460cbcd16ef5fc7b4d46fbb8,Oncogene,DOID:1612,breast cancer,HGNC:427,238,ALK,2
066360e6dc8b26a9ed6b67f8d470de5b,Oncogene,DOID:1612,breast cancer,HGNC:4243,2674,GFRA1,2
0540c310f93c86fa268af30d04cd2815,Oncogene,DOID:1612,breast cancer,HGNC:4128,11226,GALNT6,2
717cfc9e92d4124cd5755d72690f286f,Oncogene,DOID:1612,breast cancer,HGNC:3955,2444,FRK,2
bbb915354dc25e4b349952d7252a16dd,Oncogene,DOID:1612,breast cancer,HGNC:393,10000,AKT3,2
9f087f0db3ba018483fe93bb086674da,Oncogene,DOID:1612,breast cancer,HGNC:382,57016,AKR1B10,2
b05a0876bddfc9fb48f3d8d4dc5e5757,Oncogene,DOID:1612,breast cancer,HGNC:3809,2294,FOXF1,2
44921e9333d7fe37b3dcfc9f5a835c87,Oncogene,DOID:1612,breast cancer,HGNC:3703,2274,FHL2,2
ba2c04b831f1c1fc14d2375ffc4a0c92,Oncogene,DOID:1612,breast cancer,HGNC:3686,2253,FGF8,2
e3db5992c8567f962ffcd695d78e2ede,Oncogene,DOID:1612,breast cancer,HGNC:3682,2249,FGF4,2
3d3a9693d1793b43d8d83af1109bfe6e,Oncogene,DOID:1612,breast cancer,HGNC:3666,2255,FGF10,2
f4edb13f338b48ca8cbea764ab22f459,Oncogene,DOID:1612,breast cancer,HGNC:3520,2139,EYA2,2
f017828fcfe5b69cbe5e4aea41242356,Oncogene,DOID:1612,breast cancer,HGNC:3493,2118,ETV4,2
c7b627c3ebe50c5d577a0277e5055ea6,Oncogene,DOID:1612,breast cancer,HGNC:3432,2066,ERBB4,2
38c5452bd7c2403fba41423912fe29df,Oncogene,DOID:1612,breast cancer,HGNC:3386,1969,EPHA2,2
10852e86b86fc9734e30793f9a7cf5ad,Oncogene,DOID:1612,breast cancer,HGNC:3334,2013,EMP2,2
6b933f6c75b7a93f27fefe199d397e66,Oncogene,DOID:1612,breast cancer,HGNC:3320,2001,ELF5,2
861bdbd7f011b01e494c1e0108240320,Oncogene,DOID:1612,breast cancer,HGNC:3277,3646,EIF3E,2
a41c96049f2fb62800cc81697c7c2c7f,Oncogene,DOID:1612,breast cancer,HGNC:3271,8661,EIF3A,2
7a182d1a00c3706d26dec59eac16514f,Oncogene,DOID:1612,breast cancer,HGNC:3238,1958,EGR1,2
0bc4b1423d2e9629899b5425ee63bc6b,Oncogene,DOID:1612,breast cancer,HGNC:3221,1942,EFNA1,2
366f2886ef44e1b61a7939150c9827eb,Oncogene,DOID:1612,breast cancer,HGNC:3192,1917,EEF1A2,2
3a444bd02d7ea239e689d2fd867ae396,Oncogene,DOID:1612,breast cancer,HGNC:30834,286827,TRIM59,2
de88a40ce4c9570912d5525bf959513d,Oncogene,DOID:1612,breast cancer,HGNC:30500,112476,PRRT2,2
c6e11125a0778f0af478dea6c722acaa,Oncogene,DOID:1612,breast cancer,HGNC:30412,80854,SETD7,2
ba0fc1273cc76a3a614d2648f554533d,Oncogene,DOID:1612,breast cancer,HGNC:3039,1826,DSCAM,2
2720e23edbff9361721056734231f9e2,Oncogene,DOID:1612,breast cancer,HGNC:30297,55920,RCC2,2
aa09b71138f51b0b5ba68cc799dc8615,Oncogene,DOID:1612,breast cancer,HGNC:30288,51514,DTL,2
ce43b38248dfb4aa11648189b73ae60f,Oncogene,DOID:1612,breast cancer,HGNC:30265,80223,RAB11FIP1,2
dd3a77f378d4f2c7a10897906aa322d3,Oncogene,DOID:1612,breast cancer,HGNC:2976,1786,DNMT1,2
ee154bfa25fcae4b97e525baa4580022,Oncogene,DOID:1612,breast cancer,HGNC:29570,27165,GLS2,2
22c1cf324c7a879891f57d543b9a7120,Oncogene,DOID:1612,breast cancer,HGNC:29484,80312,TET1,2
e075b7efde013f40e204205b05b3d976,Oncogene,DOID:1612,breast cancer,HGNC:29381,84445,LZTS2,2
b6bfda7a90263efb45b7dec00467b959,Oncogene,DOID:1612,breast cancer,HGNC:29330,57721,METTL14,2
93ee47534026ed41898709bf6ebce0dd,Oncogene,DOID:1612,breast cancer,HGNC:2917,1748,DLX4,2
e5260d436ff4c663f7d4c4d7ab25385a,Oncogene,DOID:1612,breast cancer,HGNC:29106,23259,DDHD2,2
6f6e2ae2d394f8bf3d9cb14b7a92bdf7,Oncogene,DOID:1612,breast cancer,HGNC:2847,54487,DGCR8,2
d9c5d765a95588020058b89d872e2dfc,Oncogene,DOID:1612,breast cancer,HGNC:27962,340061,STING1,2
65906ddd9ee5dd20b3aa208191c69a14,Oncogene,DOID:1612,breast cancer,HGNC:2718,1643,DDB2,2
13530c9eb45a15e0b1e3b4d61d732cde,Oncogene,DOID:1612,breast cancer,HGNC:2700,9201,DCLK1,2
4b7b8894af6de62e8c8095843a367a21,Oncogene,DOID:1612,breast cancer,HGNC:270,142,PARP1,2
5faae502855454d14fa9b9be01090147,Oncogene,DOID:1612,breast cancer,HGNC:26079,55667,DENND4C,2
09a8893ceebcbaa6613c89639ecb5116,Oncogene,DOID:1612,breast cancer,HGNC:2603,1592,CYP26A1,2
d46b30bedd48ce2ab689e3448d140934,Oncogene,DOID:1612,breast cancer,HGNC:24948,84444,DOT1L,2
abec6619adbd9f8f5da0cd9c75f34dad,Oncogene,DOID:1612,breast cancer,HGNC:24814,100132074,FOXO6,2
2c388ec461ca475c6ecc8d995eb67ce9,Oncogene,DOID:1612,breast cancer,HGNC:2475,1471,CST3,2
4171b1942961b6d3d7849f5336717e82,Oncogene,DOID:1612,breast cancer,HGNC:24717,55037,PTCD3,2
42b8a87e59b28c9933f2cfcf10a43e80,Oncogene,DOID:1612,breast cancer,HGNC:24554,25891,PAMR1,2
709e090bdd155364a31eef290d1bba63,Oncogene,DOID:1612,breast cancer,HGNC:2434,1437,CSF2,2
6ea53d20532f49148a5e0cea706714b7,Oncogene,DOID:1612,breast cancer,HGNC:24280,51105,PHF20L1,2
732b12b43c0d78acdf1a79a954026968,Oncogene,DOID:1612,breast cancer,HGNC:24224,51755,CDK12,2
c613af340afbd4f2e8ba435faeac805d,Oncogene,DOID:1612,breast cancer,HGNC:2367,1401,CRP,2
ec25aeda5c6a8146eae1c11eece086ea,Oncogene,DOID:1612,breast cancer,HGNC:23357,28985,MCTS1,2
2972faa59b971d8fe24286e54e0ecf40,Oncogene,DOID:1612,breast cancer,HGNC:2232,9276,COPB2,2
38b6f3f59d24b651917abd0cbddcc26d,Oncogene,DOID:1612,breast cancer,HGNC:21749,10980,COPS6,2
ae9ef854daa330d56a59e2b068d4bcfc,Oncogene,DOID:1612,breast cancer,HGNC:21348,79682,CENPU,2
8ecff954ca980d145e2e73d08aeafa6e,Oncogene,DOID:1612,breast cancer,HGNC:21224,221302,ZUP1,2
a41c865e7b4a49785e6190ace57559c0,Oncogene,DOID:1612,breast cancer,HGNC:21151,55658,RNF126,2
6f9a3b20e35ca9bd8a2554aca2105e25,Oncogene,DOID:1612,breast cancer,HGNC:20857,79923,NANOG,2
8d3efb4380621096e9ba753a09f00fe4,Oncogene,DOID:1612,breast cancer,HGNC:20457,9781,RNF144A,2
6a9eeccfef4f09399d732ead554e6202,Oncogene,DOID:1612,breast cancer,HGNC:20300,11339,OIP5,2
7483a2126802697236a46f45a18047b5,Oncogene,DOID:1612,breast cancer,HGNC:19985,10923,SUB1,2
a2c747a9f6ab94d3b85d400eede5e895,Oncogene,DOID:1612,breast cancer,HGNC:19950,201299,RDM1,2
026bf71443687b5a19fbe33591d9fbc1,Oncogene,DOID:1612,breast cancer,HGNC:1937,1119,CHKA,2
ac6cb73269d447eceba2cbac74cf094d,Oncogene,DOID:1612,breast cancer,HGNC:1915,1105,CHD1,2
1c351c8d178ca7ad2099fe8834c6673d,Oncogene,DOID:1612,breast cancer,HGNC:19083,1163,CKS1B,2
d2807ece5b3004f70e8f10702277fd39,Oncogene,DOID:1612,breast cancer,HGNC:18420,29072,SETD2,2
68aa4fa1ea8c94529407dbf447f4bd3e,Oncogene,DOID:1612,breast cancer,HGNC:18282,55872,PBK,2
f201a40b19497581fe7442f65cae2be2,Oncogene,DOID:1612,breast cancer,HGNC:18277,23480,SEC61G,2
9d03f58acc8cb9270f7d58dd54d41f5b,Oncogene,DOID:1612,breast cancer,HGNC:18241,55170,PRMT6,2
002f16b4d22953efbcf68fa322fcf968,Oncogene,DOID:1612,breast cancer,HGNC:18235,55040,EPN3,2
b39da2350658f86b8d19155c54799882,Oncogene,DOID:1612,breast cancer,HGNC:1818,4680,CEACAM6,2
f7bb7db5acbb5293fbbdc72f1860ba43,Oncogene,DOID:1612,breast cancer,HGNC:17955,10542,LAMTOR5,2
c40229dfd25b05cc807056199e500568,Oncogene,DOID:1612,breast cancer,HGNC:1791,1033,CDKN3,2
9620735093e49f2a5ff5a0f8fb645669,Oncogene,DOID:1612,breast cancer,HGNC:1786,1028,CDKN1C,2
0da83c9dbbc4675017e2b5b54e939e40,Oncogene,DOID:1612,breast cancer,HGNC:1773,1019,CDK4,2
f3cbaf1773c0afaf84aa13994c45f3ba,Oncogene,DOID:1612,breast cancer,HGNC:1759,1000,CDH2,2
227098e06127b058e291ab77f86c8471,Oncogene,DOID:1612,breast cancer,HGNC:17298,55290,BRF2,2
5438d4229fcd12ccf6498964a8e1fe43,Oncogene,DOID:1612,breast cancer,HGNC:17083,23212,RRS1,2
687e266a6993da7b61f98ed13c40c723,Oncogene,DOID:1612,breast cancer,HGNC:17029,11319,ECD,2
c8e40aafeb0f480bfd58d56332319c76,Oncogene,DOID:1612,breast cancer,HGNC:16889,10213,PSMD14,2
e422fd2e1f4a3719f9d910e8e68f0a0d,Oncogene,DOID:1612,breast cancer,HGNC:16870,9833,MELK,2
7951d2a1bc8ed7a9dfd1f4e8b28e063b,Oncogene,DOID:1612,breast cancer,HGNC:16856,9700,ESPL1,2
cfdc75309fabe8922e7872a8eea61c93,Oncogene,DOID:1612,breast cancer,HGNC:16627,11200,CHEK2,2
ae7945c40e3000cc7397d88cb360faf1,Oncogene,DOID:1612,breast cancer,HGNC:16505,114757,CYGB,2
9033e54fd388fddc956b1404f91fe381,Oncogene,DOID:1612,breast cancer,HGNC:16384,10155,TRIM28,2
1ff0186ce54c471ba83fa90e802a4b73,Oncogene,DOID:1612,breast cancer,HGNC:1630,977,CD151,2
ad37cf7e5dea14b7935e09b3cb63345b,Oncogene,DOID:1612,breast cancer,HGNC:16281,81559,TRIM11,2
4b44b23b075a16c08d69a7ffc58f4694,Oncogene,DOID:1612,breast cancer,HGNC:16234,140690,CTCFL,2
6d4940d3313788d850f2e92e2e652cbe,Oncogene,DOID:1612,breast cancer,HGNC:16122,81610,FAM83D,2
db9b1f114b4d9edfde062e6681be7845,Oncogene,DOID:1612,breast cancer,HGNC:16059,10298,PAK4,2
0e072b1bab91cdfa46617cd323c590a3,Oncogene,DOID:1612,breast cancer,HGNC:16007,84676,TRIM63,2
d2fb98d9b12a70605b3ad3f8a6c8d078,Oncogene,DOID:1612,breast cancer,HGNC:15962,57332,CBX8,2
